Location,Time,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
Brazil,1970,40-44,40,5,2255.222,2272.6620000000003,4527.884
Brazil,1970,45-49,45,5,1802.45,1823.9279999999999,3626.3779999999997
Brazil,1970,50-54,50,5,1438.905,1480.743,2919.6479999999997
Brazil,1970,55-59,55,5,1201.693,1266.4080000000001,2468.101
Brazil,1970,60-64,60,5,920.801,1003.9169999999999,1924.7179999999998
Brazil,1970,65-69,65,5,633.821,735.3810000000001,1369.2020000000002
Brazil,1970,70-74,70,5,432.046,555.5830000000001,987.6289999999999
Brazil,1970,75-79,75,5,228.065,322.123,550.188
Brazil,1970,80-84,80,5,99.321,156.42600000000002,255.747
Brazil,1970,85-89,85,5,32.49,51.303999999999995,83.794
Brazil,1970,90-94,90,5,6.495,11.248,17.743
Brazil,1970,95-99,95,5,0.7859999999999999,1.5030000000000001,2.289
Brazil,1970,100+,100,-1,0.031,0.057999999999999996,0.08900000000000001
Brazil,1971,0-4,0,5,7450.297,7304.976,14755.273000000001
Brazil,1971,5-9,5,5,6985.9980000000005,6913.981,13899.979
Brazil,1971,10-14,10,5,6102.695,6051.909000000001,12154.604
Brazil,1971,15-19,15,5,5264.521,5223.678,10488.198999999999
Brazil,1971,20-24,20,5,4342.1140000000005,4322.822,8664.936
Brazil,1971,25-29,25,5,3454.6220000000003,3455.402,6910.024
Brazil,1971,30-34,30,5,3090.308,3097.795,6188.103
Brazil,1971,35-39,35,5,2569.87,2580.479,5150.349
Brazil,1971,40-44,40,5,2294.95,2315.656,4610.606
Brazil,1971,45-49,45,5,1874.0,1898.618,3772.618
Brazil,1971,50-54,50,5,1477.983,1520.5810000000001,2998.5640000000003
Brazil,1971,55-59,55,5,1223.943,1290.125,2514.0679999999998
Brazil,1971,60-64,60,5,950.997,1035.975,1986.9720000000002
Brazil,1971,65-69,65,5,656.221,756.573,1412.7939999999999
Brazil,1971,70-74,70,5,442.952,564.563,1007.515
Brazil,1971,75-79,75,5,242.21099999999998,338.351,580.562
Brazil,1971,80-84,80,5,105.955,164.22299999999998,270.178
Brazil,1971,85-89,85,5,35.979,57.585,93.564
Brazil,1971,90-94,90,5,7.8660000000000005,13.24,21.105999999999998
Brazil,1971,95-99,95,5,0.97,1.84,2.81
Brazil,1971,100+,100,-1,0.035,0.069,0.10400000000000001
Brazil,1972,0-4,0,5,7481.649,7332.838000000001,14814.487
Brazil,1972,5-9,5,5,7090.379,7014.437,14104.816
Brazil,1972,10-14,10,5,6287.7609999999995,6236.205,12523.966
Brazil,1972,15-19,15,5,5416.262,5376.272,10792.534
Brazil,1972,20-24,20,5,4520.843,4500.880999999999,9021.724
Brazil,1972,25-29,25,5,3594.595,3595.526,7190.121
Brazil,1972,30-34,30,5,3125.4570000000003,3135.7470000000003,6261.204000000001
Brazil,1972,35-39,35,5,2668.9190000000003,2682.723,5351.642
Brazil,1972,40-44,40,5,2316.661,2339.766,4656.427
Brazil,1972,45-49,45,5,1953.479,1982.059,3935.538
Brazil,1972,50-54,50,5,1523.566,1566.533,3090.099
Brazil,1972,55-59,55,5,1243.792,1311.0739999999998,2554.866
Brazil,1972,60-64,60,5,981.6139999999999,1068.713,2050.327
Brazil,1972,65-69,65,5,683.11,784.095,1467.205
Brazil,1972,70-74,70,5,451.106,569.73,1020.836
Brazil,1972,75-79,75,5,256.955,356.80400000000003,613.759
Brazil,1972,80-84,80,5,111.368,170.02700000000002,281.395
Brazil,1972,85-89,85,5,38.535,62.443000000000005,100.978
Brazil,1972,90-94,90,5,8.992,14.735,23.726999999999997
Brazil,1972,95-99,95,5,1.262,2.346,3.608
Brazil,1972,100+,100,-1,0.042,0.087,0.129
Brazil,1973,0-4,0,5,7532.526,7381.869000000001,14914.395
Brazil,1973,5-9,5,5,7156.063,7077.276,14233.339
Brazil,1973,10-14,10,5,6476.1,6422.959,12899.059
Brazil,1973,15-19,15,5,5564.340999999999,5524.18,11088.521
Brazil,1973,20-24,20,5,4699.48,4678.853,9378.333
Brazil,1973,25-29,25,5,3757.0009999999997,3757.759,7514.76
Brazil,1973,30-34,30,5,3154.1620000000003,3166.5809999999997,6320.743
Brazil,1973,35-39,35,5,2779.937,2796.775,5576.7119999999995
Brazil,1973,40-44,40,5,2332.604,2357.555,4690.159000000001
Brazil,1973,45-49,45,5,2034.055,2067.0170000000003,4101.072
Brazil,1973,50-54,50,5,1576.025,1619.2839999999999,3195.309
Brazil,1973,55-59,55,5,1264.585,1332.631,2597.216
Brazil,1973,60-64,60,5,1012.073,1101.3039999999999,2113.377
Brazil,1973,65-69,65,5,713.05,815.988,1529.0379999999998
Brazil,1973,70-74,70,5,459.475,575.0790000000001,1034.5539999999999
Brazil,1973,75-79,75,5,270.968,375.588,646.556
Brazil,1973,80-84,80,5,116.022,175.13400000000001,291.156
Brazil,1973,85-89,85,5,40.021,65.22,105.241
Brazil,1973,90-94,90,5,9.762,15.825999999999999,25.588
Brazil,1973,95-99,95,5,1.482,2.7289999999999996,4.211
Brazil,1973,100+,100,-1,0.05,0.10800000000000001,0.158
Brazil,1974,0-4,0,5,7605.076999999999,7451.975,15057.052
Brazil,1974,5-9,5,5,7194.845,7114.924,14309.768999999998
Brazil,1974,10-14,10,5,6651.52,6596.47,13247.99
Brazil,1974,15-19,15,5,5720.365,5678.920999999999,11399.286
Brazil,1974,20-24,20,5,4875.759,4854.53,9730.289
Brazil,1974,25-29,25,5,3929.505,3929.961,7859.465999999999
Brazil,1974,30-34,30,5,3201.772,3215.56,6417.331999999999
Brazil,1974,35-39,35,5,2881.3759999999997,2900.8990000000003,5782.275
Brazil,1974,40-44,40,5,2361.969,2388.717,4750.686
Brazil,1974,45-49,45,5,2105.479,2142.501,4247.98
Brazil,1974,50-54,50,5,1635.744,1679.735,3315.4790000000003
Brazil,1974,55-59,55,5,1291.147,1359.665,2650.812
Brazil,1974,60-64,60,5,1041.357,1132.503,2173.86
Brazil,1974,65-69,65,5,744.061,849.5830000000001,1593.644
Brazil,1974,70-74,70,5,471.602,585.609,1057.211
Brazil,1974,75-79,75,5,282.635,391.86,674.495
Brazil,1974,80-84,80,5,120.648,181.192,301.84
Brazil,1974,85-89,85,5,40.556999999999995,66.03699999999999,106.594
Brazil,1974,90-94,90,5,9.774,16.007,25.781
Brazil,1974,95-99,95,5,1.4569999999999999,2.707,4.164
Brazil,1974,100+,100,-1,0.059000000000000004,0.129,0.188
Brazil,1975,0-4,0,5,7702.38,7543.821,15246.201000000001
Brazil,1975,5-9,5,5,7226.181,7147.4580000000005,14373.639
Brazil,1975,10-14,10,5,6795.646,6739.23,13534.876
Brazil,1975,15-19,15,5,5889.974,5846.474,11736.448
Brazil,1975,20-24,20,5,5047.901,5025.876,10073.777
Brazil,1975,25-29,25,5,4103.6359999999995,4103.735,8207.371
Brazil,1975,30-34,30,5,3283.216,3297.7729999999997,6580.9890000000005
Brazil,1975,35-39,35,5,2960.533,2982.2940000000003,5942.826999999999
Brazil,1975,40-44,40,5,2415.679,2444.4570000000003,4860.1359999999995
Brazil,1975,45-49,45,5,2161.902,2202.209,4364.111
Brazil,1975,50-54,50,5,1702.1989999999998,1747.724,3449.923
Brazil,1975,55-59,55,5,1326.194,1394.933,2721.127
Brazil,1975,60-64,60,5,1068.942,1161.664,2230.606
Brazil,1975,65-69,65,5,775.067,883.3380000000001,1658.405
Brazil,1975,70-74,70,5,489.08099999999996,603.638,1092.719
Brazil,1975,75-79,75,5,291.684,404.564,696.248
Brazil,1975,80-84,80,5,125.619,189.13,314.749
Brazil,1975,85-89,85,5,40.135999999999996,65.25,105.38600000000001
Brazil,1975,90-94,90,5,8.665,14.725999999999999,23.391
Brazil,1975,95-99,95,5,1.038,2.0269999999999997,3.065
Brazil,1975,100+,100,-1,0.067,0.14800000000000002,0.215
Brazil,1976,0-4,0,5,7823.816,7651.894,15475.71
Brazil,1976,5-9,5,5,7290.189,7204.025,14494.214
Brazil,1976,10-14,10,5,6909.901999999999,6852.638000000001,13762.54
Brazil,1976,15-19,15,5,6065.149,6023.25,12088.399
Brazil,1976,20-24,20,5,5209.957,5188.683,10398.64
Brazil,1976,25-29,25,5,4278.442,4279.557,8557.999
Brazil,1976,30-34,30,5,3391.445,3408.527,6799.972
Brazil,1976,35-39,35,5,3017.156,3042.817,6059.973000000001
Brazil,1976,40-44,40,5,2488.21,2520.908,5009.1179999999995
Brazil,1976,45-49,45,5,2199.295,2244.341,4443.6359999999995
Brazil,1976,50-54,50,5,1769.87,1820.027,3589.897
Brazil,1976,55-59,55,5,1362.411,1433.345,2795.756
Brazil,1976,60-64,60,5,1088.579,1183.752,2272.331
Brazil,1976,65-69,65,5,801.232,911.197,1712.4289999999999
Brazil,1976,70-74,70,5,508.481,622.21,1130.691
Brazil,1976,75-79,75,5,300.945,411.414,712.3589999999999
Brazil,1976,80-84,80,5,136.322,202.7,339.022
Brazil,1976,85-89,85,5,44.677,71.98100000000001,116.65799999999999
Brazil,1976,90-94,90,5,10.229,17.43,27.659000000000002
Brazil,1976,95-99,95,5,1.284,2.418,3.702
Brazil,1976,100+,100,-1,0.07400000000000001,0.16399999999999998,0.23800000000000002
Brazil,1977,0-4,0,5,7977.226,7795.331,15772.556999999999
Brazil,1977,5-9,5,5,7348.927,7254.418000000001,14603.345
Brazil,1977,10-14,10,5,6997.922,6938.3330000000005,13936.255
Brazil,1977,15-19,15,5,6251.504,6210.041,12461.545
Brazil,1977,20-24,20,5,5360.779,5340.093000000001,10700.872
Brazil,1977,25-29,25,5,4455.754,4457.475,8913.229
Brazil,1977,30-34,30,5,3529.028,3548.1259999999997,7077.154
Brazil,1977,35-39,35,5,3052.0809999999997,3081.215,6133.295999999999
Brazil,1977,40-44,40,5,2585.677,2622.187,5207.8640000000005
Brazil,1977,45-49,45,5,2219.922,2268.6639999999998,4488.585999999999
Brazil,1977,50-54,50,5,1845.54,1901.253,3746.7929999999997
Brazil,1977,55-59,55,5,1405.101,1477.815,2882.9159999999997
Brazil,1977,60-64,60,5,1106.259,1204.0610000000001,2310.32
Brazil,1977,65-69,65,5,827.926,940.508,1768.434
Brazil,1977,70-74,70,5,530.72,645.5169999999999,1176.237
Brazil,1977,75-79,75,5,307.661,415.381,723.0419999999999
Brazil,1977,80-84,80,5,146.493,215.958,362.45099999999996
Brazil,1977,85-89,85,5,47.963,76.414,124.37700000000001
Brazil,1977,90-94,90,5,11.468,19.58,31.048000000000002
Brazil,1977,95-99,95,5,1.7169999999999999,3.0989999999999998,4.816
Brazil,1977,100+,100,-1,0.079,0.17600000000000002,0.255
Brazil,1978,0-4,0,5,8151.995,7961.891,16113.886
Brazil,1978,5-9,5,5,7405.594,7302.903,14708.497
Brazil,1978,10-14,10,5,7067.75,7004.7,14072.45
Brazil,1978,15-19,15,5,6438.845,6396.558000000001,12835.403
Brazil,1978,20-24,20,5,5507.691,5487.675,10995.366000000002
Brazil,1978,25-29,25,5,4633.383,4635.575,9268.958
Brazil,1978,30-34,30,5,3689.223,3710.027,7399.25
Brazil,1978,35-39,35,5,3081.033,3113.283,6194.316
Brazil,1978,40-44,40,5,2695.1009999999997,2735.3740000000003,5430.475
Brazil,1978,45-49,45,5,2235.81,2287.534,4523.344
Brazil,1978,50-54,50,5,1922.629,1984.463,3907.092
Brazil,1978,55-59,55,5,1454.6870000000001,1529.0639999999999,2983.7509999999997
Brazil,1978,60-64,60,5,1125.231,1225.729,2350.96
Brazil,1978,65-69,65,5,854.707,970.732,1825.4389999999999
Brazil,1978,70-74,70,5,554.856,672.0369999999999,1226.893
Brazil,1978,75-79,75,5,314.135,420.333,734.4680000000001
Brazil,1978,80-84,80,5,155.015,227.315,382.33
Brazil,1978,85-89,85,5,50.093,78.704,128.797
Brazil,1978,90-94,90,5,12.34,21.188000000000002,33.528
Brazil,1978,95-99,95,5,2.046,3.637,5.683
Brazil,1978,100+,100,-1,0.084,0.188,0.272
Brazil,1979,0-4,0,5,8334.742,8136.654,16471.396
Brazil,1979,5-9,5,5,7466.459,7356.814,14823.273000000001
Brazil,1979,10-14,10,5,7129.446,7062.246,14191.692
Brazil,1979,15-19,15,5,6610.463000000001,6566.368,13176.831
Brazil,1979,20-24,20,5,5662.429,5643.1630000000005,11305.591999999999
Brazil,1979,25-29,25,5,4808.748,4811.589,9620.337
Brazil,1979,30-34,30,5,3859.9390000000003,3882.329,7742.268
Brazil,1979,35-39,35,5,3128.718,3163.8179999999998,6292.536
Brazil,1979,40-44,40,5,2795.26,2839.219,5634.479
Brazil,1979,45-49,45,5,2265.455,2320.0589999999997,4585.514
Brazil,1979,50-54,50,5,1991.256,2058.993,4050.2490000000003
Brazil,1979,55-59,55,5,1511.5529999999999,1588.122,3099.675
Brazil,1979,60-64,60,5,1150.011,1253.1760000000002,2403.187
Brazil,1979,65-69,65,5,880.545,1000.607,1881.152
Brazil,1979,70-74,70,5,579.621,700.163,1279.7839999999999
Brazil,1979,75-79,75,5,322.93,429.957,752.887
Brazil,1979,80-84,80,5,160.84799999999998,235.18599999999998,396.034
Brazil,1979,85-89,85,5,51.582,79.946,131.528
Brazil,1979,90-94,90,5,12.402000000000001,21.628,34.03
Brazil,1979,95-99,95,5,2.03,3.6489999999999996,5.678999999999999
Brazil,1979,100+,100,-1,0.08900000000000001,0.2,0.289
Brazil,1980,0-4,0,5,8518.294,8310.851999999999,16829.146
Brazil,1980,5-9,5,5,7538.473000000001,7424.1759999999995,14962.649
Brazil,1980,10-14,10,5,7186.871,7115.509,14302.38
Brazil,1980,15-19,15,5,6755.62,6709.172,13464.792
Brazil,1980,20-24,20,5,5831.132,5812.388000000001,11643.52
Brazil,1980,25-29,25,5,4979.855,4983.759,9963.614
Brazil,1980,30-34,30,5,4032.8070000000002,4056.83,8089.637
Brazil,1980,35-39,35,5,3209.836,3247.647,6457.483
Brazil,1980,40-44,40,5,2873.82,2921.366,5795.186
Brazil,1980,45-49,45,5,2319.2929999999997,2377.0879999999997,4696.380999999999
Brazil,1980,50-54,50,5,2045.9589999999998,2118.811,4164.77
Brazil,1980,55-59,55,5,1575.2479999999998,1655.043,3230.2909999999997
Brazil,1980,60-64,60,5,1183.164,1288.876,2472.04
Brazil,1980,65-69,65,5,904.988,1029.385,1934.3729999999998
Brazil,1980,70-74,70,5,604.497,729.363,1333.86
Brazil,1980,75-79,75,5,335.19699999999995,445.413,780.61
Brazil,1980,80-84,80,5,164.08700000000002,239.935,404.022
Brazil,1980,85-89,85,5,52.45,80.797,133.247
Brazil,1980,90-94,90,5,11.253,20.139,31.392
Brazil,1980,95-99,95,5,1.475,2.8339999999999996,4.309
Brazil,1980,100+,100,-1,0.096,0.214,0.31
Brazil,1981,0-4,0,5,8762.026,8537.719000000001,17299.745
Brazil,1981,5-9,5,5,7653.01,7526.089,15179.098999999998
Brazil,1981,10-14,10,5,7233.161,7156.686,14389.847
Brazil,1981,15-19,15,5,6864.4890000000005,6818.678000000001,13683.167
Brazil,1981,20-24,20,5,6001.018,5984.7519999999995,11985.77
Brazil,1981,25-29,25,5,5136.146,5143.217000000001,10279.363000000001
Brazil,1981,30-34,30,5,4202.06,4229.166,8431.226
Brazil,1981,35-39,35,5,3314.157,3355.722,6669.879
Brazil,1981,40-44,40,5,2926.296,2979.5690000000004,5905.865
Brazil,1981,45-49,45,5,2387.751,2451.0429999999997,4838.794
Brazil,1981,50-54,50,5,2079.495,2158.429,4237.924
Brazil,1981,55-59,55,5,1635.9620000000002,1722.7620000000002,3358.724
Brazil,1981,60-64,60,5,1213.125,1323.395,2536.52
Brazil,1981,65-69,65,5,919.942,1047.937,1967.879
Brazil,1981,70-74,70,5,626.236,753.074,1379.31
Brazil,1981,75-79,75,5,351.505,461.87199999999996,813.377
Brazil,1981,80-84,80,5,171.87599999999998,248.988,420.86400000000003
Brazil,1981,85-89,85,5,59.574,91.574,151.148
Brazil,1981,90-94,90,5,13.253,23.011999999999997,36.265
Brazil,1981,95-99,95,5,1.7819999999999998,3.444,5.226
Brazil,1981,100+,100,-1,0.10400000000000001,0.231,0.335
Brazil,1982,0-4,0,5,8951.958,8714.81,17666.768
Brazil,1982,5-9,5,5,7807.81,7667.773,15475.583
Brazil,1982,10-14,10,5,7281.9130000000005,7198.605,14480.518
Brazil,1982,15-19,15,5,6953.899,6907.236,13861.135
Brazil,1982,20-24,20,5,6186.693,6172.355,12359.048
Brazil,1982,25-29,25,5,5285.471,5296.198,10581.669
Brazil,1982,30-34,30,5,4377.403,4407.709,8785.112
Brazil,1982,35-39,35,5,3450.1659999999997,3495.465,6945.630999999999
Brazil,1982,40-44,40,5,2960.835,3019.19,5980.025
Brazil,1982,45-49,45,5,2482.382,2551.672,5034.054
Brazil,1982,50-54,50,5,2099.335,2183.427,4282.762
Brazil,1982,55-59,55,5,1706.6370000000002,1801.336,3507.973
Brazil,1982,60-64,60,5,1250.346,1365.1589999999999,2615.505
Brazil,1982,65-69,65,5,933.2330000000001,1066.305,1999.5379999999998
Brazil,1982,70-74,70,5,648.2230000000001,778.7539999999999,1426.977
Brazil,1982,75-79,75,5,369.083,480.67800000000005,849.7610000000001
Brazil,1982,80-84,80,5,177.34900000000002,255.35,432.699
Brazil,1982,85-89,85,5,65.673,101.039,166.71200000000002
Brazil,1982,90-94,90,5,14.789000000000001,24.944000000000003,39.733000000000004
Brazil,1982,95-99,95,5,2.31,4.444,6.754
Brazil,1982,100+,100,-1,0.114,0.251,0.365
Brazil,1983,0-4,0,5,9093.826,8846.709,17940.535
Brazil,1983,5-9,5,5,7996.566999999999,7843.976,15840.543
Brazil,1983,10-14,10,5,7335.626,7244.31,14579.936000000002
Brazil,1983,15-19,15,5,7026.305,6977.071999999999,14003.377
Brazil,1983,20-24,20,5,6374.514,6361.6630000000005,12736.177
Brazil,1983,25-29,25,5,5432.093000000001,5446.938,10879.031
Brazil,1983,30-34,30,5,4554.126,4587.960999999999,9142.087
Brazil,1983,35-39,35,5,3609.0879999999997,3658.4390000000003,7267.526999999999
Brazil,1983,40-44,40,5,2991.117,3053.801,6044.918000000001
Brazil,1983,45-49,45,5,2589.067,2664.809,5253.876
Brazil,1983,50-54,50,5,2115.545,2204.357,4319.902
Brazil,1983,55-59,55,5,1780.099,1882.954,3663.053
Brazil,1983,60-64,60,5,1294.807,1414.1429999999998,2708.95
Brazil,1983,65-69,65,5,947.539,1087.016,2034.555
Brazil,1983,70-74,70,5,669.6039999999999,805.346,1474.95
Brazil,1983,75-79,75,5,387.15,501.344,888.4939999999999
Brazil,1983,80-84,80,5,181.762,261.061,442.82300000000004
Brazil,1983,85-89,85,5,69.756,107.493,177.24900000000002
Brazil,1983,90-94,90,5,15.998,26.504,42.501999999999995
Brazil,1983,95-99,95,5,2.719,5.215,7.934
Brazil,1983,100+,100,-1,0.124,0.272,0.396
Brazil,1984,0-4,0,5,9192.91,8937.565999999999,18130.476000000002
Brazil,1984,5-9,5,5,8198.28,8034.816999999999,16233.097
Brazil,1984,10-14,10,5,7405.303000000001,7305.361,14710.663999999999
Brazil,1984,15-19,15,5,7088.246999999999,7034.826999999999,14123.073999999999
Brazil,1984,20-24,20,5,6544.803000000001,6532.99,13077.793
Brazil,1984,25-29,25,5,5584.8009999999995,5603.983,11188.784
Brazil,1984,30-34,30,5,4727.097,4765.068,9492.165
Brazil,1984,35-39,35,5,3777.164,3830.9770000000003,7608.141
Brazil,1984,40-44,40,5,3039.427,3105.966,6145.393
Brazil,1984,45-49,45,5,2686.031,2768.277,5454.308000000001
Brazil,1984,50-54,50,5,2144.62,2238.377,4382.997
Brazil,1984,55-59,55,5,1845.805,1956.21,3802.015
Brazil,1984,60-64,60,5,1346.481,1470.826,2817.3070000000002
Brazil,1984,65-69,65,5,966.817,1113.519,2080.3360000000002
Brazil,1984,70-74,70,5,689.0060000000001,831.305,1520.3110000000001
Brazil,1984,75-79,75,5,404.695,523.11,927.805
Brazil,1984,80-84,80,5,186.65099999999998,268.144,454.795
Brazil,1984,85-89,85,5,71.525,110.663,182.188
Brazil,1984,90-94,90,5,16.357,27.166,43.523
Brazil,1984,95-99,95,5,2.715,5.252999999999999,7.968
Brazil,1984,100+,100,-1,0.135,0.294,0.429
Brazil,1985,0-4,0,5,9256.579,8993.395,18249.974
Brazil,1985,5-9,5,5,8382.171999999999,8210.624,16592.796000000002
Brazil,1985,10-14,10,5,7503.871999999999,7395.297,14899.169
Brazil,1985,15-19,15,5,7145.906,7087.047,14232.953000000001
Brazil,1985,20-24,20,5,6686.441999999999,6674.887,13361.329
Brazil,1985,25-29,25,5,5748.855,5772.285,11521.14
Brazil,1985,30-34,30,5,4893.555,4936.463,9830.018
Brazil,1985,35-39,35,5,3945.739,4004.375,7950.1140000000005
Brazil,1985,40-44,40,5,3119.32,3189.7740000000003,6309.094
Brazil,1985,45-49,45,5,2761.3390000000004,2849.647,5610.986
Brazil,1985,50-54,50,5,2196.231,2295.554,4491.785
Brazil,1985,55-59,55,5,1898.017,2014.9679999999998,3912.985
Brazil,1985,60-64,60,5,1404.979,1535.2,2940.179
Brazil,1985,65-69,65,5,993.6460000000001,1147.745,2141.391
Brazil,1985,70-74,70,5,706.043,856.19,1562.233
Brazil,1985,75-79,75,5,421.35900000000004,545.724,967.0830000000001
Brazil,1985,80-84,80,5,192.80200000000002,277.575,470.37699999999995
Brazil,1985,85-89,85,5,70.906,110.863,181.769
Brazil,1985,90-94,90,5,15.481,26.551,42.032
Brazil,1985,95-99,95,5,2.043,4.169,6.212000000000001
Brazil,1985,100+,100,-1,0.147,0.317,0.46399999999999997
Brazil,1986,0-4,0,5,9320.165,9043.132,18363.297
Brazil,1986,5-9,5,5,8564.76,8378.919,16943.679
Brazil,1986,10-14,10,5,7630.408,7512.73,15143.138
Brazil,1986,15-19,15,5,7190.604,7130.009,14320.613000000001
Brazil,1986,20-24,20,5,6795.201,6786.7119999999995,13581.913
Brazil,1986,25-29,25,5,5917.088000000001,5946.508000000001,11863.596000000001
Brazil,1986,30-34,30,5,5046.641,5097.276,10143.917
Brazil,1986,35-39,35,5,4111.053,4176.915,8287.968
Brazil,1986,40-44,40,5,3221.11,3298.228,6519.338000000001
Brazil,1986,45-49,45,5,2812.131,2907.6290000000004,5719.76
Brazil,1986,50-54,50,5,2261.473,2368.27,4629.7429999999995
Brazil,1986,55-59,55,5,1926.4920000000002,2052.464,3978.9559999999997
Brazil,1986,60-64,60,5,1458.993,1597.986,3056.9790000000003
Brazil,1986,65-69,65,5,1021.568,1179.5330000000001,2201.101
Brazil,1986,70-74,70,5,719.6489999999999,873.9069999999999,1593.556
Brazil,1986,75-79,75,5,439.095,566.756,1005.8510000000001
Brazil,1986,80-84,80,5,206.36700000000002,293.726,500.093
Brazil,1986,85-89,85,5,76.972,120.147,197.11900000000003
Brazil,1986,90-94,90,5,18.76,31.745,50.505
Brazil,1986,95-99,95,5,2.459,4.835,7.294
Brazil,1986,100+,100,-1,0.159,0.34,0.499
Brazil,1987,0-4,0,5,9296.537,9010.171999999999,18306.709
Brazil,1987,5-9,5,5,8745.181,8545.52,17290.701
Brazil,1987,10-14,10,5,7791.24,7662.859,15454.098999999998
Brazil,1987,15-19,15,5,7234.485,7169.906,14404.391000000001
Brazil,1987,20-24,20,5,6883.305,6876.808000000001,13760.113000000001
Brazil,1987,25-29,25,5,6099.83,6135.281999999999,12235.112
Brazil,1987,30-34,30,5,5192.497,5251.299,10443.796
Brazil,1987,35-39,35,5,4281.938,4355.439,8637.377
Brazil,1987,40-44,40,5,3353.215,3437.66,6790.875
Brazil,1987,45-49,45,5,2845.79,2947.724,5793.514
Brazil,1987,50-54,50,5,2351.8720000000003,2466.973,4818.845
Brazil,1987,55-59,55,5,1943.056,2076.619,4019.675
Brazil,1987,60-64,60,5,1521.842,1671.509,3193.3509999999997
Brazil,1987,65-69,65,5,1054.057,1217.173,2271.23
Brazil,1987,70-74,70,5,731.3660000000001,891.262,1622.628
Brazil,1987,75-79,75,5,456.624,588.634,1045.258
Brazil,1987,80-84,80,5,219.166,309.485,528.651
Brazil,1987,85-89,85,5,81.04899999999999,127.05,208.09900000000002
Brazil,1987,90-94,90,5,21.471,36.025999999999996,57.497
Brazil,1987,95-99,95,5,3.1839999999999997,5.965,9.149
Brazil,1987,100+,100,-1,0.172,0.364,0.536
Brazil,1988,0-4,0,5,9216.545,8924.02,18140.565
Brazil,1988,5-9,5,5,8912.594000000001,8700.444,17613.038
Brazil,1988,10-14,10,5,7974.772,7834.724,15809.496000000001
Brazil,1988,15-19,15,5,7286.361,7215.221,14501.582
Brazil,1988,20-24,20,5,6953.727,6947.831,13901.558
Brazil,1988,25-29,25,5,6283.776999999999,6325.283,12609.06
Brazil,1988,30-34,30,5,5335.7080000000005,5402.806,10738.514
Brazil,1988,35-39,35,5,4453.874,4535.584,8989.458
Brazil,1988,40-44,40,5,3507.38,3599.783,7107.1630000000005
Brazil,1988,45-49,45,5,2875.623,2983.33,5858.953
Brazil,1988,50-54,50,5,2453.555,2577.822,5031.377
Brazil,1988,55-59,55,5,1957.9260000000002,2097.695,4055.6209999999996
Brazil,1988,60-64,60,5,1587.4189999999999,1748.506,3335.925
Brazil,1988,65-69,65,5,1090.983,1261.066,2352.049
Brazil,1988,70-74,70,5,743.654,910.5310000000001,1654.185
Brazil,1988,75-79,75,5,473.522,610.972,1084.494
